Number,gene_id,gene_symbol,posColors,negColors,K1,K2,DiffK,ttest,gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
14349,SYVN1,SYVN1,grey,turquoise,0.070092364,0.077986717,-0.007894353,-0.762584458,SYVN1,314.432099922035,0.0564598896228281,0.058888221864253,0.0823011971613035,0.68601541132107,0.492703390133272,0.833785497739003
14353,TAB1,TAB1,grey,turquoise,0.143900814,0.11882515,0.025075664,-0.773809268,TAB1,389.395261714664,0.0785302757966217,0.0840143036895244,0.102263386723564,0.767921719714831,0.442533692808399,0.80245545287533
14358,TACC1,TACC1,grey,lightyellow,0.14731513,0.085503267,0.061811862,1.091675459,TACC1,1076.65830355417,-0.0972629875489792,-0.101703800786883,0.0845839935966254,-1.14989826577377,0.250185775259347,0.653963858558381
14362,TADA1,TADA1,grey,grey,0.103471643,0.025987456,0.077484188,0.224015448,TADA1,302.20725615944,-0.0420770292571011,-0.0470534536341568,0.127291212959122,-0.330557218200234,0.740978966022422,0.930263843510068
14368,TAF11,TAF11,grey,grey,0.104710603,0.02824118,0.076469424,-1.376634023,TAF11,300.105786479495,0.0838265653196844,0.0875531721220503,0.0835798152592549,1.00295226855508,0.315883891727482,0.714197589112817
14373,TAF1B,TAF1B,grey,salmon,0.0922647,0.027027523,0.065237176,-2.325910551,TAF1B,216.981579248863,0.551589420843441,0.615007942655239,0.125923809304879,4.38034255704548,1.18492882406134e-05,0.000480772191163409
14376,TAF2,TAF2,grey,turquoise,0.106387325,0.108001137,-0.001613811,-0.74357541,TAF2,352.219252830995,0.0812529482539479,0.0878684188462126,0.109204842369954,0.74404162389326,0.456851293858686,0.810862445397693
14381,TAF6L,TAF6L,grey,turquoise,0.139301471,0.102690576,0.036610894,0.13303793,TAF6L,137.651721799963,-0.00447938282264222,-0.00516174097212878,0.140218747798988,-0.0319456769722668,0.974515372255186,0.994212867071639
14386,TAF9BP1,TAF9BP1,grey,grey,0.09595647,0.030871851,0.065084619,-0.075979514,TAF9BP1,8.30109877399962,0.0553639767859004,0.101471157051641,0.206130127792113,0.26858750527597,0.788247128441274,0.944330474025023
14392,TAMM41,TAMM41,grey,pink,0.058071112,0.038946352,0.01912476,-0.097222917,TAMM41,105.45646544303,-0.00153342028589341,-0.00206196403726951,0.180744091840102,-0.00848393034749909,0.993230884164426,0.998727417540566
14396,TAOK1,TAOK1,grey,grey,0.088751577,0.033824808,0.054926769,-0.283581579,TAOK1,415.977560749156,0.029947126414951,0.0316363650689548,0.0930558901339371,0.321818708862465,0.747590040071544,0.932353601072554
14403,TAPT1,TAPT1,grey,blue,0.0993041,0.056327392,0.042976707,0.034173768,TAPT1,178.893654205283,-0.00433508359750559,-0.00497787985388094,0.13878488005241,-0.0312359934012158,0.975081335327082,0.994230447982735
14408,TARM1,TARM1,grey,midnightblue,0.074680512,0.096930986,-0.022250474,-1.809979606,TARM1,22.6157201306634,0.666175041524423,1.3273804870163,0.206960452085519,3.21885188600743,0.00128704946499259,0.0234218294872778
14412,TAS2R12,TAS2R12,grey,greenyellow,0.063147656,0.028548143,0.034599513,-1.461858227,TAS2R12,5.90028254194146,0.173534467838053,0.725792552271562,0.176510577132657,0.983139201384132,0.32553893292445,0.721670244854325
14421,TAZ,TAZ,grey,turquoise,0.104383306,0.082352075,0.022031231,-0.77924707,TAZ,639.306309097719,0.053468933263187,0.0554385096364343,0.0766137329747519,0.697902728232909,0.485238028097727,0.82839149450413
14435,TBC1D23,TBC1D23,green,turquoise,0.191332383,0.242688457,-0.051356073,-1.919259913,TBC1D23,502.992932091889,0.251543606562287,0.275249002592028,0.116147971541891,2.16571674238463,0.0303328388601232,0.229116752780829
14437,TBC1D25,TBC1D25,grey,blue,0.06714523,0.111831139,-0.044685909,-2.837597134,TBC1D25,212.044229145812,0.313391217461804,0.340376551360279,0.111848339139259,2.8019300051618,0.00507978936279519,0.066965238407771
14440,TBC1D3P1-DHX40P1,TBC1D3P1-DHX40P1,grey,green,0.109121782,0.033463684,0.075658098,-0.818635983,TBC1D3P1-DHX40P1,7.85414349963756,0.131615170440934,0.183290645555514,0.186251078376842,0.706654541750554,0.479781185588887,0.824897033531346
14442,TBC1D5,TBC1D5,grey,blue,0.109970843,0.065811217,0.044159627,1.822916867,TBC1D5,693.818703836232,-0.13365786125474,-0.140707903658694,0.0902959733344419,-1.48021950834609,0.138814675855906,0.510553615069599
14448,TBCA,TBCA,grey,black,0.067133608,0.065277288,0.00185632,-0.008305943,TBCA,606.154664632442,-0.00226171902957651,-0.00234130329921366,0.075017572001336,-0.0301491899729336,0.97594807061677,0.994298418218252
14449,TBCAP1,TBCAP1,grey,black,0.082992012,0.036835879,0.046156133,-0.22388164,TBCAP1,30.1860862531786,-0.0196538465436999,-0.0212951156250956,0.110379671491685,-0.178056758804364,0.858678400775053,0.964935270622029
14452,TBCCD1,TBCCD1,green,turquoise,0.099249198,0.116182497,-0.016933299,0.079984977,TBCCD1,251.111411532996,0.00161328978458694,0.00183809666490305,0.135619999125214,0.0118956628446623,0.990508858119766,0.998127732207285
14453,TBCD,TBCD,grey,turquoise,0.099067084,0.043670949,0.055396135,-1.272996998,TBCD,530.479873855746,0.102833382612708,0.108450062275923,0.0917337326927717,1.12099856393188,0.262288473690039,0.667434357939384
14456,TBCK,TBCK,grey,grey60,0.136204677,0.146315446,-0.010110768,-0.24582332,TBCK,235.37026403607,0.0551483844922068,0.0614942332446543,0.125934040177178,0.437914835533091,0.661448020809325,0.904967120804483
14459,TBL1XR1,TBL1XR1,grey,tan,0.135651393,0.03210543,0.103545963,0.186085099,TBL1XR1,569.523862909167,-0.048603066855093,-0.0517019409282798,0.0982528891192326,-0.49467315710291,0.620830852457946,0.89006008046238
14461,TBL3,TBL3,grey,turquoise,0.204164547,0.315465384,-0.111300836,-0.540557169,TBL3,611.878491561384,0.0453719628868295,0.0481721673723027,0.0968631259269661,0.468413159833801,0.639489158955321,0.896719075976527
14463,TBPL1,TBPL1,grey,yellow,0.113886456,0.051291446,0.062595011,-0.303570301,TBPL1,271.029170090222,0.0425805632247051,0.0457649502833394,0.105322552818508,0.404287230846749,0.686001514255644,0.911001120592165
14468,TBXAS1,TBXAS1,grey,blue,0.182854431,0.397686815,-0.214832384,-0.007048701,TBXAS1,3670.52307651656,-0.0067836137521261,-0.00691835643493094,0.0572039936782474,-0.118586366369481,0.905603067188041,0.978687822116446
14474,TCEAL1,TCEAL1,green,blue,0.19375495,0.035781107,0.157973843,0.436924446,TCEAL1,96.3486847562439,-0.107301855652912,-0.128063209473415,0.152527221618246,-0.703493150366784,0.481748473925695,0.826192186182741
14475,TCEAL3,TCEAL3,grey,purple,0.114174661,0.022583781,0.09159088,-0.261627849,TCEAL3,52.2872283664894,0.0189395728077835,0.0216310743677669,0.136578164483035,0.138672040874704,0.889709312747185,0.973888959070918
14476,TCEAL4,TCEAL4,grey,grey,0.190768936,0.03779177,0.152977166,-0.687669662,TCEAL4,279.111869184348,0.0461986306937079,0.0488718123901344,0.0941302030833055,0.490794975262318,0.623571464281826,0.891199906022873
14480,TCEANC2,TCEANC2,grey,grey,0.085245573,0.024190158,0.061055415,1.044796156,TCEANC2,222.762959733744,-0.163034981608039,-0.18428902583538,0.132205136479981,-1.23319702962318,0.21750226333707,0.620929214030387
14481,TCEB1,TCEB1,grey,black,0.121477199,0.028949875,0.092527323,-0.650145478,TCEB1,720.466573931704,-0.00234388626872827,-0.0023957687106082,0.0602572418484804,-0.0388980012497432,0.968971710136252,0.993705574486418
14483,TCEB1P2,TCEB1P2,grey,red,0.130379191,0.033748366,0.096630825,-0.637312207,TCEB1P2,43.1414439656834,0.0217156073109667,0.0227440523648658,0.0860478071745817,0.252366771728512,0.800757581391903,0.948582752623012
14485,TCEB1P33,TCEB1P33,grey,grey,0.066786787,0.031972997,0.03481379,-1.668304152,TCEB1P33,14.3882838576975,0.16236374724131,0.176993423463574,0.113997573299206,1.42427371515321,0.154367253262043,0.532560639665825
14488,TCEB3,TCEB3,grey,turquoise,0.113611944,0.058383005,0.05522894,-0.324659653,TCEB3,798.729995739426,0.0826553335739105,0.0872070825604594,0.0920633403971797,0.897809412707804,0.369287165619922,0.755491842162396
14495,TCF4,TCF4,grey,turquoise,0.119856279,0.035219659,0.084636619,-4.547521382,TCF4,294.584371677478,0.702624708415403,0.79402332870908,0.132200137124406,5.31485612419753,1.06741631757228e-07,6.89194034147674e-06
14496,TCF7L2,TCF7L2,grey,grey,0.083503834,0.033522544,0.04998129,-6.518609035,TCF7L2,282.219378283901,0.816041146565638,0.925502157768963,0.1337555115891,6.10099080681277,1.05412971774866e-09,9.77061122828815e-08
14500,TCN2,TCN2,green,greenyellow,0.146272635,0.064332441,0.081940194,-5.542661251,TCN2,895.056666275463,0.90315115107792,1.02879211015871,0.135634485867149,6.65871327121437,2.76235233011783e-11,3.13091618720692e-09
14503,TCP11L1,TCP11L1,grey,red,0.173333328,0.029812861,0.143520467,1.555184267,TCP11L1,129.820998283951,-0.206834543372526,-0.251283491611417,0.157866552811117,-1.31018597473271,0.190132929206701,0.582661694626805
14506,TCTEX1D2,TCTEX1D2,grey,grey,0.105751473,0.015445256,0.090306217,1.784968535,TCTEX1D2,12.1185866553411,-0.413693479931358,-0.598667676854617,0.190982943167399,-2.16612789116329,0.0303014154213222,0.229116752780829
14515,TDRD7,TDRD7,green,turquoise,0.26727847,0.179342865,0.087935605,-6.485896294,TDRD7,647.326057789042,0.999994735917006,1.11080981062332,0.12414094424641,8.05531762294393,7.92726857829347e-16,1.34409094471797e-13
14524,TEKT4P2,TEKT4P2,grey,turquoise,0.2270388,0.028188686,0.198850114,-0.267089708,TEKT4P2,54.4329163361663,0.0585740307699757,0.0981752541963429,0.203074744455139,0.28843582163372,0.773013150593025,0.94028466190231
14533,TES,TES,grey,blue,0.117819555,0.059916762,0.057902793,-1.83989638,TES,2425.97793908649,0.151883744046749,0.15907233949389,0.0859856521816685,1.76638474202479,0.0773313231440803,0.38889431979016
14537,TESMIN,TESMIN,grey,turquoise,0.090285295,0.030182962,0.060102334,0.647974815,TESMIN,46.2533279663384,-0.00397209065042792,-0.0055728653823635,0.187294265017626,-0.021207753745445,0.983079929080093,0.995316630183006
14543,TEX261,TEX261,grey,blue,0.18447385,0.278428317,-0.093954467,4.296411487,TEX261,710.552814654484,-0.440148332321969,-0.491705997444377,0.126751465857311,-3.47253050956793,0.00051557640703172,0.0118810452692227
14545,TEX30,TEX30,grey,blue,0.120503845,0.024090199,0.096413646,0.442885561,TEX30,89.9962846701034,-0.0619134762188795,-0.0723411051955331,0.145401484006866,-0.425810483584583,0.670245947196373,0.90760006122016
14549,TFB2M,TFB2M,grey,grey,0.084083601,0.018570518,0.065513083,-0.240838542,TFB2M,108.319242005753,0.0187053753288757,0.0248234247373675,0.178382129871554,0.104861262405291,0.916485897570809,0.982318118524213
14552,TFDP2,TFDP2,grey,tan,0.062787844,0.020960808,0.041827036,-0.717232658,TFDP2,103.604273894271,-0.0433639564911547,-0.0479421012240179,0.121644082996625,-0.356482250701482,0.72147944208878,0.924303161241956
14556,TFG,TFG,green,blue,0.205868055,0.176275359,0.029592696,-2.078921911,TFG,1072.84827502106,0.163218185991886,0.169331753152689,0.0772190523743242,2.11370356114545,0.0345405941658132,0.248220889876648
14563,TGFBI,TGFBI,grey,brown,0.044460876,0.135200749,-0.090739873,1.897673068,TGFBI,5576.18237308169,-0.124546556380824,-0.128533230685028,0.0717569594513167,-1.73567215407618,0.0826218198301817,0.400529533370162
14568,TGIF2,TGIF2,grey,turquoise,0.078160989,0.100907203,-0.022746214,-2.302416221,TGIF2,317.736798884295,0.233393051093036,0.250198196883254,0.103633632028061,2.25209757224218,0.0243161066972624,0.198812090661409
14571,TGS1,TGS1,grey,grey,0.119167535,0.02722285,0.091944685,-1.08456973,TGS1,171.741762524048,0.121587165030881,0.141532793153766,0.143986720642919,0.84443318444909,0.39842738534591,0.776125828637114
14573,THADA,THADA,grey,blue,0.106544585,0.0593202,0.047224386,0.526658346,THADA,334.130193505371,-0.121361768156942,-0.133738337355385,0.119942095230547,-1.01183631921442,0.31161632132541,0.711568858123445
14574,THAP1,THAP1,grey,blue,0.099880183,0.084050478,0.015829705,-0.220008918,THAP1,304.771053519137,0.00969034333266503,0.0102249997797591,0.0921204744436477,0.105192069311289,0.916223403581955,0.982318118524213
14585,THAP8,THAP8,grey,grey,0.162959059,0.015240988,0.147718072,-2.044690396,THAP8,96.7981147482662,0.269080329184615,0.334604239994892,0.164345884717908,1.63728060271469,0.101571852006372,0.444045109389592
14592,THEM6,THEM6,grey,turquoise,0.110958219,0.062237159,0.048721061,1.050795323,THEM6,104.281972394641,-0.179221065466108,-0.254122065069041,0.188657862389539,-0.949979307493979,0.342122766957419,0.733834764856198
14595,THOC1,THOC1,grey,grey,0.102866681,0.030076863,0.072789817,-0.239506149,THOC1,172.345305133165,0.00358882324729561,0.00417695795097496,0.143955116712962,0.0249301541288839,0.980110675187745,0.995223782319523
14597,THOC3,THOC3,grey,blue,0.1011041,0.093913926,0.007190174,0.233622742,THOC3,248.510833903291,-0.0249899968287115,-0.0271710640228045,0.112469022939456,-0.222194486762493,0.824162485781946,0.954471319103885
14610,THUMPD3-AS1,THUMPD3-AS1,grey,red,0.068338357,0.056958672,0.011379685,0.299165495,THUMPD3-AS1,170.56454135405,-0.0641174954409859,-0.0698074555641353,0.113254693510443,-0.566135437336853,0.571301714914666,0.871953080647506
14616,TICAM2,TICAM2,grey,blue,0.085568611,0.042570362,0.042998249,-0.6164485,TICAM2,8.69560835743335,0.149429349317069,0.179798209031118,0.15527161468833,0.962373899550228,0.335861819635659,0.729093833612929
14629,TIMM17B,TIMM17B,grey,turquoise,0.088539883,0.063989811,0.024550071,0.018075368,TIMM17B,767.739311292685,-0.0166985551872345,-0.0169689082659783,0.0518317479019278,-0.322168475175297,0.747325065474812,0.932353601072554
14635,TIMM44,TIMM44,green,turquoise,0.10382168,0.04232702,0.06149466,1.581067198,TIMM44,203.644627692673,-0.184504152142036,-0.204542206831318,0.123021083486734,-1.49977667983985,0.133672260007661,0.501448006064749
14639,TIMM8BP2,TIMM8BP2,grey,grey,0.131833342,0.050294383,0.081538959,-1.406208662,TIMM8BP2,38.2447990316924,0.0857891473674409,0.0900893404935639,0.0882624616057117,0.971977733305019,0.331061626097897,0.726079525951376
14640,TIMM9,TIMM9,grey,grey,0.089472293,0.030944401,0.058527891,0.181258804,TIMM9,133.798261855891,-0.0700400471056749,-0.0767959118745179,0.117251218992393,-0.597350268147053,0.550273549622133,0.864153228717589
14643,TIMP2,TIMP2,grey,black,0.100402778,0.275863511,-0.175460733,-1.924137897,TIMP2,329.269405551495,0.145705290603089,0.158117927986814,0.111345728300017,1.30858446774439,0.190675145088242,0.583582352629188
14649,TIRAP,TIRAP,grey,grey,0.132484614,0.024207443,0.108277171,-1.938670684,TIRAP,60.5994520636025,0.249614736353998,0.289730365008506,0.142995531531629,1.74561214382273,0.0808783706343645,0.396505458079405
14652,TJP2,TJP2,grey,blue,0.080688254,0.065468549,0.015219705,-0.410534658,TJP2,118.665253311161,0.0779820585998156,0.095141059522762,0.15916648780929,0.489940185733395,0.624176225509943,0.891222714798105
14663,TLN1,TLN1,green,turquoise,0.123601712,0.249728246,-0.126126533,1.954357305,TLN1,3770.03460063915,-0.118354365836802,-0.120122838384075,0.0498523898282235,-2.3740961314917,0.0175919696888999,0.160279828685893
14664,TLR1,TLR1,grey,yellow,0.108764998,0.106575696,0.002189302,-2.831149481,TLR1,1134.31073110735,0.260688117337357,0.277176201011964,0.0979208093692296,2.6622340952512,0.00776238728415723,0.0915119201871674
14670,TLR8,TLR8,grey,yellow,0.100087371,0.040567619,0.059519752,-1.855796987,TLR8,940.556819170164,0.177506648468767,0.191559332819137,0.107933390853239,1.64459438423582,0.100053485729167,0.44040005168463
14671,TM2D1,TM2D1,grey,grey,0.11187757,0.037801358,0.074076212,-0.019695101,TM2D1,795.55630600338,0.0255168314397696,0.0261901739063143,0.0655102866537102,0.389508774013652,0.696899821402654,0.91575046142791
14675,TM6SF1,TM6SF1,grey,blue,0.134314003,0.216600337,-0.082286334,2.877221308,TM6SF1,640.612961666289,-0.37832362066839,-0.420813797601488,0.12466646513977,-3.0346863548608,0.00240785947957142,0.038042355641259
14678,TM9SF1,TM9SF1,grey,turquoise,0.109868196,0.232376351,-0.122508155,1.02390496,TM9SF1,35.8224533384805,-0.2121460933039,-0.238461640841991,0.129665766502155,-1.6360994812025,0.101818768771947,0.444157872443143
14685,TMBIM4,TMBIM4,green,brown,0.18497628,0.197976707,-0.013000427,2.63085218,TMBIM4,979.353017672158,-0.0605535889373504,-0.0625589056581113,0.0729099634997612,-0.830525569218653,0.406241697436264,0.782865514695369
14690,TMCC3,TMCC3,grey,brown,0.076080267,0.06452982,0.011550447,1.510482241,TMCC3,270.440281210663,-0.211673649130776,-0.278092038094534,0.176394496160962,-1.20000143846677,0.230138781783523,0.635011838857061
14699,TMED3,TMED3,grey,grey,0.098284382,0.019415769,0.078868613,0.718685575,TMED3,518.121480587431,-0.0748976240968996,-0.077796292502533,0.0783939561176903,-0.955400490115057,0.339375206257023,0.731996062311534
14708,TMEM104,TMEM104,green,tan,0.102564286,0.086744828,0.015819458,0.463314057,TMEM104,339.874886942922,-0.0369934758820409,-0.0408098111551096,0.120506346301986,-0.306983632126195,0.758855830770823,0.935360631403201
14710,TMEM106B,TMEM106B,grey,blue,0.107247088,0.065896782,0.041350306,-1.027264614,TMEM106B,364.715911169454,0.153369282498609,0.163417399460609,0.0994380847955799,1.54235957796148,0.122986238582729,0.482456002012017
14714,TMEM11,TMEM11,grey,yellow,0.067534938,0.116440206,-0.048905268,1.855026744,TMEM11,899.225973018117,-0.148133346133997,-0.153019859286032,0.0727760262306789,-2.03546901096876,0.0418037035941831,0.275107680169356
14715,TMEM110,TMEM110,grey,grey,0.107044724,0.035911328,0.071133396,0.889675485,TMEM110,223.109831171606,-0.130067172633051,-0.148680806501873,0.136954520506116,-0.949710693392134,0.342259274745512,0.733834764856198
14720,TMEM123,TMEM123,green,midnightblue,0.40191204,0.241332377,0.160579664,-8.70028812,TMEM123,5400.44535362009,0.879433330426808,0.915929084535,0.0809892141901377,10.8586475275852,1.8141608434267e-27,6.30572073161065e-25
14721,TMEM126A,TMEM126A,grey,magenta,0.069484709,0.02702375,0.04246096,-0.170736049,TMEM126A,247.276135845885,-0.00577166252610418,-0.00627889836493969,0.112795726485279,-0.0511691595590496,0.959190726745485,0.991281204482903
14722,TMEM126B,TMEM126B,grey,grey,0.127015945,0.021070367,0.105945579,-1.965633118,TMEM126B,330.249886634297,0.129728119304364,0.135426605871025,0.083113264339525,1.56085939272477,0.118556930248827,0.475207530336207
14724,TMEM128,TMEM128,grey,blue,0.095987303,0.054453725,0.041533578,-1.448324887,TMEM128,291.915084715445,0.165720617351415,0.184253526640467,0.124518148193277,1.33089529322411,0.183223466191074,0.572337738705484
14728,TMEM135,TMEM135,grey,grey,0.075680288,0.012839009,0.062841279,0.306113943,TMEM135,93.8143675965198,-0.11837133715336,-0.159596404005527,0.18114062375404,-0.653477583880297,0.51344843610822,0.845879063906127
14729,TMEM138,TMEM138,grey,turquoise,0.087153512,0.147028392,-0.05987488,0.071329824,TMEM138,479.279556757361,0.0129753489282909,0.0136455737369735,0.0894503617159055,0.145056416535247,0.884666328819749,0.972564858221549
14732,TMEM143,TMEM143,grey,turquoise,0.133820749,0.041832219,0.09198853,-1.203373432,TMEM143,67.8211837902452,0.157744634216588,0.201261829789002,0.170452503114071,0.925446275852112,0.354733817039255,0.743739193159111
14748,TMEM164,TMEM164,grey,grey,0.185724548,0.029109322,0.156615225,-0.592296458,TMEM164,511.163207149082,0.0532507681259187,0.0558482022870124,0.0871582899125832,0.61096618783282,0.541221965049451,0.858994222306415
14752,TMEM168,TMEM168,green,blue,0.194150259,0.29883699,-0.104686731,1.425329068,TMEM168,479.188427399132,-0.119757637704314,-0.132343021554875,0.121413680822996,-0.986360325233064,0.323956326844123,0.721181336878758
14759,TMEM177,TMEM177,grey,grey,0.098720029,0.031073935,0.067646094,1.121908945,TMEM177,23.9499277979938,-0.170667745483638,-0.423320118857168,0.203209863741326,-0.839859553770912,0.400987137628034,0.778297152093294
14765,TMEM184C,TMEM184C,grey,turquoise,0.106101035,0.265299614,-0.159198579,2.195288933,TMEM184C,593.78157463554,-0.219111907894059,-0.236007479457,0.106693996947814,-2.05364794798371,0.0400097778601083,0.267793979884282
14766,TMEM185A,TMEM185A,grey,grey,0.109265277,0.025443027,0.083822249,1.622571575,TMEM185A,169.527441441267,-0.242420575997074,-0.27405363598042,0.132226866574538,-1.83336852999098,0.0667477843292369,0.357755086657989
14775,TMEM191B,TMEM191B,grey,grey,0.080308084,0.020402872,0.059905213,2.225210055,TMEM191B,17.0969538015613,-0.316517809921565,-0.397180923094428,0.166375236464027,-1.90243341887001,0.0571145155230637,0.328409019074319
14790,TMEM214,TMEM214,grey,turquoise,0.052863936,0.279920944,-0.227057008,-0.592138582,TMEM214,703.418753994352,0.061824687319125,0.0655888890331948,0.0962644002679724,0.642238326390887,0.52071845151473,0.848689785762779
